name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,港股,2026-03-03,188.4,188.7,177.7,178.4,5957403.0,192.82,205.2733,,HOLD,空仓,
百济神州,港股,2026-03-04,175.5,178.3,171.4,175.0,4781954.0,185.02,203.26,,HOLD,空仓,
百济神州,港股,2026-03-05,179.1,183.2,176.7,177.6,4822662.0,181.66,200.9533,,HOLD,空仓,
百济神州,港股,2026-03-06,176.3,183.0,174.5,182.3,4158423.0,179.66,198.9467,,HOLD,空仓,
百济神州,港股,2026-03-09,174.5,180.0,171.8,178.9,5145683.0,178.44,196.7267,,HOLD,空仓,
百济神州,港股,2026-03-10,182.1,185.8,181.2,183.5,4484350.0,179.46,194.9867,,HOLD,空仓,
百济神州,港股,2026-03-11,183.5,184.3,177.5,178.8,3302150.0,180.22,193.0,,HOLD,空仓,
百济神州,港股,2026-03-12,181.4,181.4,173.7,176.2,5397257.0,179.94,191.0267,,HOLD,空仓,
百济神州,港股,2026-03-13,172.5,173.4,169.8,170.7,4253271.0,177.62,188.1133,,HOLD,空仓,
百济神州,港股,2026-03-16,170.7,175.4,169.5,174.8,2671386.0,176.8,185.3267,,HOLD,空仓,
百济神州,港股,2026-03-17,174.5,179.5,172.4,173.4,4166258.0,174.78,182.3533,,HOLD,空仓,
百济神州,港股,2026-03-18,175.0,176.8,173.5,174.9,2349248.0,174.0,179.7467,,HOLD,空仓,
百济神州,港股,2026-03-19,170.0,172.9,168.9,169.4,3200320.0,172.64,178.08,,HOLD,空仓,
百济神州,港股,2026-03-20,170.3,173.6,167.8,169.0,3178560.0,172.3,176.5267,,HOLD,空仓,
百济神州,港股,2026-03-23,164.5,165.3,159.2,161.9,5171261.0,169.72,174.9867,,HOLD,空仓,
百济神州,港股,2026-03-24,165.4,167.5,162.2,166.6,2572676.0,168.36,174.2,,HOLD,空仓,
百济神州,港股,2026-03-25,168.0,170.3,166.3,167.3,3130866.0,166.84,173.6867,,HOLD,空仓,
百济神州,港股,2026-03-26,169.1,170.5,162.6,164.1,3037751.0,165.78,172.7867,,HOLD,空仓,
百济神州,港股,2026-03-27,167.0,174.9,165.9,174.0,4427419.0,166.78,172.2333,,HOLD,空仓,
百济神州,港股,2026-03-30,170.2,174.0,169.7,171.1,3707453.0,168.62,171.7133,,HOLD,空仓,
百济神州,港股,2026-03-31,175.0,177.6,170.3,171.6,4284606.0,169.62,170.92,,HOLD,空仓,
百济神州,港股,2026-04-01,179.3,186.6,177.3,185.0,7338755.0,173.16,171.3333,金叉,BUY,持仓,→ 次日(2026-04-02)开盘买入 @ 185.1
百济神州,港股,2026-04-02,185.1,188.4,183.4,187.5,5583041.0,177.84,172.0867,,HOLD,持仓,
百济神州,港股,2026-04-08,188.6,193.9,186.4,187.5,6358050.0,180.54,173.2067,,HOLD,持仓,
百济神州,港股,2026-04-09,188.7,192.9,187.6,187.9,4532476.0,183.9,174.08,,HOLD,持仓,
百济神州,港股,2026-04-10,191.1,191.1,187.8,189.1,2774161.0,187.4,175.1267,,HOLD,持仓,
百济神州,港股,2026-04-13,189.1,189.1,185.2,187.1,2795597.0,187.82,175.94,,HOLD,持仓,
百济神州,港股,2026-04-14,184.1,187.1,183.1,184.9,3561458.0,187.3,176.9733,,HOLD,持仓,
百济神州,港股,2026-04-15,187.8,191.8,187.1,190.5,5645014.0,187.9,178.4067,,HOLD,持仓,
百济神州,港股,2026-04-16,193.0,197.4,192.0,196.5,5111545.0,189.62,180.7133,,HOLD,持仓,
百济神州,港股,2026-04-17,193.1,196.2,191.3,193.2,5492614.0,190.44,182.4867,,HOLD,持仓,
百济神州,港股,2026-04-20,197.8,197.8,190.0,191.0,2867296.0,191.22,184.0667,,HOLD,持仓,
百济神州,港股,2026-04-21,191.4,191.9,188.2,189.5,2415982.0,192.14,185.76,,HOLD,持仓,
百济神州,港股,2026-04-22,189.5,189.7,186.4,186.8,2626198.0,191.4,186.6133,,HOLD,持仓,
百济神州,港股,2026-04-23,187.5,189.5,182.9,183.7,3214839.0,188.84,187.4533,,HOLD,持仓,
百济神州,港股,2026-04-24,182.5,182.5,177.5,181.2,3177455.0,186.44,188.0933,死叉,SELL,空仓,→ 次日(2026-04-27)开盘卖出 @ 181.2 (盈亏: -2.11%)
百济神州,港股,2026-04-27,181.2,181.7,178.2,180.4,2006606.0,184.32,187.7867,,HOLD,空仓,
百济神州,港股,2026-04-28,180.4,185.7,178.4,178.9,2451325.0,182.2,187.2133,,HOLD,空仓,
百济神州,港股,2026-04-29,181.2,181.6,177.3,179.2,3166575.0,180.68,186.66,,HOLD,空仓,
百济神州,港股,2026-04-30,177.9,178.0,173.2,173.6,3792489.0,178.66,185.7067,,HOLD,空仓,
百济神州,港股,2026-05-04,179.8,179.8,174.1,176.7,1807910.0,177.76,184.88,,HOLD,空仓,
百济神州,港股,2026-05-05,177.0,177.1,173.7,176.8,1148115.0,177.04,184.1933,,HOLD,空仓,
百济神州,港股,2026-05-06,178.3,182.3,175.2,182.0,4135188.0,177.66,184.0,,HOLD,空仓,
百济神州,港股,2026-05-07,189.4,194.7,187.3,188.9,5323960.0,179.6,183.8933,,HOLD,空仓,
百济神州,港股,2026-05-08,189.9,194.3,189.6,190.6,6033036.0,183.0,183.5,,HOLD,空仓,
百济神州,港股,2026-05-11,189.7,191.8,183.3,190.5,3966723.0,185.76,183.32,金叉,BUY,持仓,→ 次日(2026-05-12)开盘买入 @ 188.5
百济神州,港股,2026-05-12,188.5,194.1,186.7,189.9,3579495.0,188.38,183.2467,,HOLD,持仓,
百济神州,港股,2026-05-13,190.4,191.2,186.3,187.9,2888091.0,189.56,183.14,,HOLD,持仓,
百济神州,港股,2026-05-14,191.8,191.8,182.6,184.7,3940631.0,188.72,183.0,,HOLD,持仓,
百济神州,港股,2026-05-15,182.7,182.7,176.9,179.3,4215644.0,186.46,182.7067,,HOLD,持仓,
百济神州,港股,2026-05-18,177.5,179.3,173.6,175.1,2925417.0,183.38,182.3,,HOLD,持仓,
百济神州,港股,2026-05-19,175.3,179.9,173.1,174.8,4948370.0,180.36,181.9267,死叉,SELL,空仓,→ 次日(2026-05-20)开盘卖出 @ 178.2 (盈亏: -5.46%)
