name,market,date,open,high,low,close,volume,amount,currency
百济神州,美股,2026-06-24,277.0,282.91,275.84,277.12,218594.0,60843024.0,USD
百济神州,美股,2026-06-25,277.71,280.96,274.29,275.34,231752.0,64285090.0,USD
百济神州,美股,2026-06-26,275.0,283.8,272.75,279.89,336791.0,94097540.0,USD
百济神州,美股,2026-06-29,283.83,291.75,283.83,289.99,317520.0,91620748.0,USD
百济神州,美股,2026-06-30,285.23,287.01,283.07,284.97,325212.0,92747449.0,USD
百济神州,美股,2026-07-01,286.0,293.54,283.32,290.74,342299.0,99170526.0,USD
百济神州,美股,2026-07-02,292.51,300.19,291.87,297.65,294978.0,87591451.0,USD
百济神州,美股,2026-07-06,308.88,316.0,306.28,309.46,405300.0,125527202.0,USD
百济神州,美股,2026-07-07,307.25,309.0,303.56,308.96,311108.0,95570345.0,USD
百济神州,美股,2026-07-08,301.92,305.74,299.06,301.88,310382.0,93595837.0,USD
百济神州,美股,2026-07-09,300.5,306.59,300.5,302.83,134160.0,40763135.0,USD
百济神州,美股,2026-07-10,303.03,304.77,295.39,298.7,254520.0,76018504.0,USD
