name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
君实生物,港股,2026-01-12,25.0,26.2,24.44,24.86,4194200.0,24.244,23.08,,HOLD,持仓,
君实生物,港股,2026-01-13,25.38,25.8,24.06,24.06,5578400.0,24.412,23.1853,,HOLD,持仓,
君实生物,港股,2026-01-14,24.32,24.84,23.88,24.5,4093587.0,24.508,23.2693,,HOLD,持仓,
君实生物,港股,2026-01-15,24.5,25.1,23.96,24.12,3111800.0,24.54,23.3373,,HOLD,持仓,
君实生物,港股,2026-01-16,24.18,24.68,23.9,24.12,2457294.0,24.332,23.38,,HOLD,持仓,
君实生物,港股,2026-01-19,24.08,24.08,23.3,23.46,2569800.0,24.052,23.44,,HOLD,持仓,
君实生物,港股,2026-01-20,23.78,23.78,23.0,23.28,2327200.0,23.896,23.5227,,HOLD,持仓,
君实生物,港股,2026-01-21,23.08,23.5,22.92,23.26,2060200.0,23.648,23.6347,,HOLD,持仓,
君实生物,港股,2026-01-22,23.4,23.66,22.54,22.66,1645804.0,23.356,23.7227,死叉,SELL,空仓,→ 次日(2026-01-23)开盘卖出 @ 22.66 (盈亏: -6.36%)
君实生物,港股,2026-01-23,22.66,23.4,22.6,22.74,2242000.0,23.08,23.7533,,HOLD,空仓,
君实生物,港股,2026-01-26,23.22,24.6,23.06,23.76,7505392.0,23.14,23.812,,HOLD,空仓,
君实生物,港股,2026-01-27,24.8,25.9,22.72,24.08,20079248.0,23.3,23.8693,,HOLD,空仓,
君实生物,港股,2026-01-28,24.42,24.42,22.82,22.86,8863000.0,23.22,23.792,,HOLD,空仓,
君实生物,港股,2026-01-29,22.92,22.94,22.0,22.14,5323592.0,23.116,23.6707,,HOLD,空仓,
君实生物,港股,2026-01-30,22.1,22.8,21.3,21.38,4249596.0,22.844,23.4187,,HOLD,空仓,
君实生物,港股,2026-02-02,21.38,21.66,20.3,20.5,4038996.0,22.192,23.128,,HOLD,空仓,
君实生物,港股,2026-02-03,20.56,21.08,20.22,20.74,3086592.0,21.524,22.9067,,HOLD,空仓,
君实生物,港股,2026-02-04,20.84,21.08,20.08,20.7,3899000.0,21.092,22.6533,,HOLD,空仓,
君实生物,港股,2026-02-05,20.7,21.0,20.34,20.88,1879992.0,20.84,22.4373,,HOLD,空仓,
君实生物,港股,2026-02-06,20.76,21.16,20.2,20.8,1590404.0,20.724,22.216,,HOLD,空仓,
君实生物,港股,2026-02-09,21.16,21.98,21.02,21.78,3135478.0,20.98,22.104,,HOLD,空仓,
君实生物,港股,2026-02-10,21.78,22.96,21.52,22.12,3136800.0,21.256,22.0267,,HOLD,空仓,
君实生物,港股,2026-02-11,22.14,22.78,21.48,21.52,1955694.0,21.42,21.9107,,HOLD,空仓,
君实生物,港股,2026-02-12,21.52,21.88,20.96,21.04,1340200.0,21.452,21.8027,,HOLD,空仓,
君实生物,港股,2026-02-13,21.0,21.42,20.9,21.42,1469596.0,21.576,21.7147,,HOLD,空仓,
君实生物,港股,2026-02-16,20.94,21.02,20.74,20.96,163000.0,21.412,21.528,,HOLD,空仓,
君实生物,港股,2026-02-20,20.96,21.98,20.86,21.88,586082.0,21.364,21.3813,,HOLD,空仓,
君实生物,港股,2026-02-23,21.88,22.28,21.7,21.84,710120.0,21.428,21.3133,金叉,BUY,持仓,→ 次日(2026-02-24)开盘买入 @ 21.7
君实生物,港股,2026-02-24,21.7,21.8,20.8,21.02,1295200.0,21.424,21.2387,,HOLD,持仓,
君实生物,港股,2026-02-25,21.34,21.44,21.06,21.26,745600.0,21.392,21.2307,,HOLD,持仓,
君实生物,港股,2026-02-26,21.46,21.46,20.2,20.22,2003200.0,21.244,21.212,,HOLD,持仓,
君实生物,港股,2026-02-27,20.22,20.84,20.22,20.48,1826788.0,20.964,21.1947,死叉,SELL,空仓,→ 次日(2026-03-02)开盘卖出 @ 20.2 (盈亏: -6.91%)
君实生物,港股,2026-03-02,20.2,20.2,19.09,19.17,3544000.0,20.43,21.0927,,HOLD,空仓,
君实生物,港股,2026-03-03,19.74,19.74,17.79,18.01,4619048.0,19.828,20.9013,,HOLD,空仓,
君实生物,港股,2026-03-04,17.81,18.25,17.58,17.93,2409800.0,19.162,20.71,,HOLD,空仓,
君实生物,港股,2026-03-05,18.36,18.74,18.2,18.47,2073400.0,18.812,20.4893,,HOLD,空仓,
君实生物,港股,2026-03-06,18.47,19.63,18.27,19.33,3830600.0,18.582,20.3033,,HOLD,空仓,
君实生物,港股,2026-03-09,18.9,19.05,18.36,18.96,2447800.0,18.54,20.1327,,HOLD,空仓,
君实生物,港股,2026-03-10,19.5,20.34,19.5,19.95,3740800.0,18.928,20.06,,HOLD,空仓,
君实生物,港股,2026-03-11,20.06,20.22,19.6,19.98,1699000.0,19.338,19.964,,HOLD,空仓,
君实生物,港股,2026-03-12,19.98,20.08,19.56,19.93,1491000.0,19.63,19.8953,,HOLD,空仓,
君实生物,港股,2026-03-13,19.9,20.06,19.32,20.06,1889000.0,19.776,19.774,金叉,BUY,持仓,→ 次日(2026-03-16)开盘买入 @ 20.1
君实生物,港股,2026-03-16,20.1,20.4,19.1,20.24,2634508.0,20.032,19.6673,,HOLD,持仓,
君实生物,港股,2026-03-17,20.24,21.7,20.24,20.92,4778800.0,20.226,19.6607,,HOLD,持仓,
君实生物,港股,2026-03-18,20.82,22.56,20.82,22.14,6248200.0,20.658,19.7193,,HOLD,持仓,
君实生物,港股,2026-03-19,21.8,22.7,21.54,21.76,4526800.0,21.024,19.822,,HOLD,持仓,
君实生物,港股,2026-03-20,21.72,23.16,21.38,21.9,5751000.0,21.392,19.9167,,HOLD,持仓,
君实生物,港股,2026-03-23,21.9,21.9,20.02,20.48,3417600.0,21.44,20.004,,HOLD,持仓,
君实生物,港股,2026-03-24,20.86,21.58,20.68,21.2,3099000.0,21.496,20.2167,,HOLD,持仓,
君实生物,港股,2026-03-25,21.78,21.9,21.1,21.28,1798200.0,21.324,20.44,,HOLD,持仓,
君实生物,港股,2026-03-26,21.76,21.96,21.0,21.2,2148400.0,21.212,20.622,,HOLD,持仓,
君实生物,港股,2026-03-27,20.94,22.84,20.88,22.54,4380302.0,21.34,20.836,,HOLD,持仓,
君实生物,港股,2026-03-30,22.42,23.2,22.34,23.08,4525800.0,21.86,21.1107,,HOLD,持仓,
君实生物,港股,2026-03-31,23.28,23.9,22.62,23.16,4155600.0,22.252,21.3247,,HOLD,持仓,
君实生物,港股,2026-04-01,23.6,26.18,23.6,25.84,13895652.0,23.164,21.7153,,HOLD,持仓,
君实生物,港股,2026-04-02,26.1,26.74,25.52,26.38,6380600.0,24.2,22.1453,,HOLD,持仓,
君实生物,港股,2026-04-08,26.46,26.8,24.64,25.42,7979400.0,24.776,22.5027,,HOLD,持仓,
君实生物,港股,2026-04-09,25.76,26.36,24.92,25.04,4851792.0,25.168,22.8227,,HOLD,持仓,
君实生物,港股,2026-04-10,25.08,25.48,24.8,24.94,2209008.0,25.524,23.0907,,HOLD,持仓,
君实生物,港股,2026-04-13,24.72,27.2,24.7,26.46,9216899.0,25.648,23.3787,,HOLD,持仓,
君实生物,港股,2026-04-14,26.26,26.44,25.28,25.78,3459000.0,25.528,23.6467,,HOLD,持仓,
君实生物,港股,2026-04-15,26.76,27.64,25.62,27.5,8368800.0,25.944,24.02,,HOLD,持仓,
君实生物,港股,2026-04-16,27.6,27.98,27.02,27.54,3902600.0,26.444,24.4907,,HOLD,持仓,
君实生物,港股,2026-04-17,27.88,29.26,27.52,28.96,8710197.0,27.248,25.008,,HOLD,持仓,
君实生物,港股,2026-04-20,29.28,30.8,28.6,28.6,8744600.0,27.676,25.496,,HOLD,持仓,
君实生物,港股,2026-04-21,28.6,29.2,28.04,28.12,4276400.0,28.144,25.9573,,HOLD,持仓,
君实生物,港股,2026-04-22,28.12,28.96,27.84,27.92,3400600.0,28.228,26.316,,HOLD,持仓,
君实生物,港股,2026-04-23,27.9,27.9,25.76,25.9,7309200.0,27.9,26.504,,HOLD,持仓,
君实生物,港股,2026-04-24,25.9,26.18,24.44,25.88,4458432.0,27.284,26.6853,,HOLD,持仓,
君实生物,港股,2026-04-27,25.86,26.54,25.1,26.08,5282800.0,26.78,26.7013,,HOLD,持仓,
君实生物,港股,2026-04-28,26.5,28.8,25.56,27.24,6997000.0,26.604,26.7587,死叉,SELL,空仓,→ 次日(2026-04-29)开盘卖出 @ 27.98 (盈亏: 39.2%)
君实生物,港股,2026-04-29,27.98,27.98,26.34,26.68,2731800.0,26.356,26.8427,,HOLD,空仓,
君实生物,港股,2026-04-30,26.6,27.5,26.26,26.32,2111902.0,26.44,26.928,,HOLD,空仓,
君实生物,港股,2026-05-04,26.3,26.42,24.86,25.2,900400.0,26.304,26.9453,,HOLD,空仓,
君实生物,港股,2026-05-05,25.0,25.24,24.38,24.86,541600.0,26.06,26.8387,,HOLD,空仓,
君实生物,港股,2026-05-06,24.92,25.34,24.7,25.3,3467400.0,25.672,26.8067,,HOLD,空仓,
君实生物,港股,2026-05-07,25.3,25.96,24.8,25.58,2672345.0,25.452,26.6787,,HOLD,空仓,
君实生物,港股,2026-05-08,25.94,25.94,24.3,24.48,2438200.0,25.084,26.4747,,HOLD,空仓,
君实生物,港股,2026-05-11,24.48,26.78,24.14,26.1,5038600.0,25.264,26.284,,HOLD,空仓,
君实生物,港股,2026-05-12,26.1,26.48,25.42,25.8,2435600.0,25.452,26.0973,,HOLD,空仓,
君实生物,港股,2026-05-13,26.0,26.3,24.58,24.88,4731400.0,25.368,25.8813,,HOLD,空仓,
君实生物,港股,2026-05-14,24.9,25.38,24.1,24.48,2266329.0,25.148,25.652,,HOLD,空仓,
君实生物,港股,2026-05-15,24.1,24.64,23.42,23.72,2595200.0,24.996,25.5067,,HOLD,空仓,
君实生物,港股,2026-05-18,23.64,23.64,22.68,22.88,3115000.0,24.352,25.3067,,HOLD,空仓,
君实生物,港股,2026-05-19,22.74,23.3,22.08,22.6,2648460.0,23.712,25.0747,,HOLD,空仓,
君实生物,港股,2026-05-20,23.24,23.48,22.6,23.16,2408200.0,23.368,24.8027,,HOLD,空仓,
君实生物,港股,2026-05-21,23.42,24.48,23.14,23.86,2969679.0,23.244,24.6147,,HOLD,空仓,
君实生物,港股,2026-05-22,24.38,24.38,23.04,23.16,1762048.0,23.132,24.404,,HOLD,空仓,
君实生物,港股,2026-05-26,23.16,23.16,21.44,21.66,4988952.0,22.888,24.168,,HOLD,空仓,
君实生物,港股,2026-05-27,22.2,22.2,20.76,21.0,3147000.0,22.568,23.9107,,HOLD,空仓,
君实生物,港股,2026-05-28,21.02,21.26,19.8,20.28,3005000.0,21.992,23.576,,HOLD,空仓,
君实生物,港股,2026-05-29,20.54,21.24,19.7,21.06,4766000.0,21.432,23.2747,,HOLD,空仓,
君实生物,港股,2026-06-01,21.3,22.0,19.0,19.35,10119400.0,20.67,22.9327,,HOLD,空仓,
君实生物,港股,2026-06-02,19.4,19.4,18.48,18.69,5448000.0,20.076,22.4387,,HOLD,空仓,
君实生物,港股,2026-06-03,18.7,18.94,17.94,18.11,4871000.0,19.498,21.926,,HOLD,空仓,
君实生物,港股,2026-06-04,17.93,18.37,17.24,17.6,3521600.0,18.962,21.4407,,HOLD,空仓,
君实生物,港股,2026-06-05,17.62,18.18,17.08,17.26,3360400.0,18.202,20.9593,,HOLD,空仓,
君实生物,港股,2026-06-08,17.1,17.17,16.55,16.73,1864931.0,17.678,20.4933,,HOLD,空仓,
君实生物,港股,2026-06-09,17.0,17.0,15.75,16.14,4615800.0,17.168,20.044,,HOLD,空仓,
君实生物,港股,2026-06-10,16.09,16.7,15.74,16.6,3627600.0,16.866,19.644,,HOLD,空仓,
君实生物,港股,2026-06-11,16.59,16.67,15.97,16.49,1954400.0,16.644,19.1993,,HOLD,空仓,
君实生物,港股,2026-06-12,16.96,17.53,16.31,17.29,4633600.0,16.65,18.7613,,HOLD,空仓,
君实生物,港股,2026-06-15,17.35,17.52,16.81,16.94,2908800.0,16.692,18.3467,,HOLD,空仓,
