name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,美股,2025-12-12,320.84,322.55,318.09,319.06,179668.0,321.552,330.8373,,HOLD,空仓,
百济神州,美股,2025-12-15,307.48,315.59,300.82,310.67,756891.0,318.388,328.3673,,HOLD,空仓,
百济神州,美股,2025-12-16,301.08,305.82,299.5,304.31,361020.0,315.512,326.474,,HOLD,空仓,
百济神州,美股,2025-12-17,305.82,308.97,302.0,306.05,327288.0,312.186,324.5327,,HOLD,空仓,
百济神州,美股,2025-12-18,305.8,309.87,304.66,307.02,183666.0,309.422,322.2913,,HOLD,空仓,
百济神州,美股,2025-12-19,308.19,318.12,308.0,316.05,381338.0,308.82,320.654,,HOLD,空仓,
百济神州,美股,2025-12-22,314.05,315.48,310.77,313.36,215958.0,309.358,319.1713,,HOLD,空仓,
百济神州,美股,2025-12-23,310.8,313.12,306.61,312.32,219972.0,310.96,317.98,,HOLD,空仓,
百济神州,美股,2025-12-24,309.12,314.46,308.16,311.73,128094.0,312.096,316.238,,HOLD,空仓,
百济神州,美股,2025-12-26,311.24,313.23,310.29,312.39,99076.0,313.17,314.9707,,HOLD,空仓,
百济神州,美股,2025-12-29,309.69,310.75,307.1,310.3,218194.0,312.02,314.1307,,HOLD,空仓,
百济神州,美股,2025-12-30,303.73,310.88,302.14,304.72,252093.0,310.292,312.6793,,HOLD,空仓,
百济神州,美股,2025-12-31,304.46,305.5,302.62,303.81,211512.0,308.59,311.6873,,HOLD,空仓,
百济神州,美股,2026-01-02,305.32,311.22,304.78,311.02,187190.0,308.448,310.91,,HOLD,空仓,
百济神州,美股,2026-01-05,322.5,327.95,312.7,320.3,355906.0,310.03,310.874,,HOLD,空仓,
百济神州,美股,2026-01-06,323.65,328.86,318.89,320.35,293080.0,312.04,310.96,金叉,BUY,持仓,→ 次日(2026-01-07)开盘买入 @ 331.76
百济神州,美股,2026-01-07,331.76,335.32,328.31,333.87,510464.0,317.87,312.5067,,HOLD,持仓,
百济神州,美股,2026-01-08,332.84,332.84,317.97,320.37,419244.0,321.182,313.5773,,HOLD,持仓,
