name,market,date,open,high,low,close,volume,amount,currency,MA5,MA15,ma_signal
恒瑞医药,港股,2026-06-08,53.7,53.85,51.7,52.45,2507407.0,131556056.76,HKD,54.77,58.67,
恒瑞医药,港股,2026-06-09,52.85,53.0,51.3,52.9,2690488.0,140771999.0,HKD,53.58,57.9833,
恒瑞医药,港股,2026-06-10,52.9,53.85,51.55,53.85,2701532.0,142858968.7,HKD,53.41,57.4733,
恒瑞医药,港股,2026-06-11,53.85,53.85,51.5,52.55,2469673.0,128966642.45,HKD,53.25,56.9067,
恒瑞医药,港股,2026-06-12,53.0,55.8,52.1,55.15,4955900.0,270281462.55,HKD,53.38,56.4233,
恒瑞医药,港股,2026-06-15,55.6,56.0,53.8,54.05,2511139.0,137291615.75,HKD,53.7,55.9367,
恒瑞医药,港股,2026-06-16,54.05,55.4,53.4,54.05,2354037.0,127584968.7,HKD,53.93,55.5633,
恒瑞医药,港股,2026-06-17,54.05,54.85,52.6,53.0,1947500.0,103896655.6,HKD,53.76,55.0867,
恒瑞医药,港股,2026-06-18,53.0,55.4,52.2,54.65,6247377.0,339948928.95,HKD,54.18,54.85,
恒瑞医药,港股,2026-06-22,55.05,55.55,52.8,54.95,3560461.0,193482891.1,HKD,54.14,54.5,
恒瑞医药,港股,2026-06-23,54.9,58.7,54.9,56.15,5993092.0,342515882.85,HKD,54.56,54.3433,金叉
恒瑞医药,港股,2026-06-24,56.1,59.65,55.3,56.6,5740086.0,333217959.0,HKD,55.07,54.1933,
恒瑞医药,港股,2026-06-25,56.7,57.95,55.3,56.6,3671140.0,207922342.52,HKD,55.79,54.32,
恒瑞医药,港股,2026-06-26,56.6,57.4,52.8,52.95,5869461.0,317826593.6,HKD,55.45,54.2933,
恒瑞医药,港股,2026-06-29,53.0,58.85,52.25,58.15,8489584.0,480756770.6,HKD,56.09,54.5367,
恒瑞医药,港股,2026-06-30,59.1,59.75,56.5,57.85,4395142.0,253951380.3,HKD,56.43,54.8967,
恒瑞医药,港股,2026-07-02,59.85,62.1,57.0,59.4,5009539.0,300731115.85,HKD,56.99,55.33,
恒瑞医药,港股,2026-07-03,60.65,61.85,59.45,59.9,4541505.0,274286045.75,HKD,57.65,55.7333,
恒瑞医药,港股,2026-07-06,60.75,62.8,59.2,60.75,6065792.0,371828001.12,HKD,59.21,56.28,
恒瑞医药,港股,2026-07-07,60.1,60.45,59.0,59.7,3525854.0,211145511.7,HKD,59.52,56.5833,
恒瑞医药,港股,2026-07-08,60.1,62.0,58.65,59.1,3629913.0,217228531.74,HKD,59.77,56.92,
恒瑞医药,港股,2026-07-09,58.55,60.7,57.8,58.5,2424562.0,142824322.15,HKD,59.59,57.2167,
恒瑞医药,港股,2026-07-10,59.05,61.75,57.7,59.25,4524416.0,271536251.0,HKD,59.46,57.6333,
